!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Wednesday, March 09, 2016 18:21:19
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S21 Phase(�),S11 SMITH Real(Ohm),S11 SMITH Imag(Ohm)
1253090909.0909,0.040296093,-83.786934,164.16115,-2.4947917,-226.42831
1253818181.8182,0.039274145,-86.782944,127.87337,-2.4246416,-226.09286
1254545454.5455,0.034179743,-90.163284,-3.1669929,-2.101913,-225.63353
1255272727.2727,0.038177423,-102.54809,74.651512,-2.3492944,-225.70891
1256000000,0.032956522,-89.106644,112.08932,-2.023833,-225.46727
1256727272.7273,0.031411935,-102.3564,133.88515,-1.9233816,-225.12439
1257454545.4545,0.027584611,-93.093483,-70.488205,-1.6905468,-225.23222
1258181818.1818,0.02885226,-89.418037,-65.716423,-1.7649859,-225.01428
1258909090.9091,0.023551602,-92.651428,-11.15464,-1.4391611,-224.88814
1259636363.6364,0.021554278,-92.006691,103.90542,-1.3156624,-224.759
1260363636.3636,0.01394163,-93.342949,-155.38017,-0.84760004,-224.29059
1261090909.0909,0.012960028,-95.368324,-178.77928,-0.78799671,-224.30234
1261818181.8182,0.0086253043,-100.87284,5.6010237,-0.52490443,-224.40787
1262545454.5455,0.009349647,-95.491798,-164.04666,-0.56529909,-223.64346
1263272727.2727,0.00075425144,-93.748894,172.34839,-0.045804337,-224.15649
1264000000,-0.0031642797,-90.909035,145.98108,0.19139948,-223.6935
1264727272.7273,0.00050620042,-89.213066,-149.04547,-0.030555457,-223.45042
1265454545.4545,-0.008515398,-89.392784,115.33823,0.51260072,-223.12808
1266181818.1818,-0.010808559,-96.827461,-31.041069,0.64989138,-222.99225
1266909090.9091,-0.011808373,-104.21815,139.77217,0.7092315,-222.86453
1267636363.6364,-0.013384125,-94.680046,-178.75029,0.80263203,-222.68292
1268363636.3636,-0.015077344,-97.041527,60.542786,0.90441024,-222.7133
1269090909.0909,-0.018031752,-87.986526,11.216269,1.0819925,-222.752
1269818181.8182,-0.021544812,-97.565483,109.56258,1.2893469,-222.43874
1270545454.5455,-0.027550792,-96.363976,-132.8632,1.6510592,-222.59862
1271272727.2727,-0.030874087,-93.902527,-41.618599,1.8496997,-222.56427
1272000000,-0.032567151,-92.764038,-135.9442,1.9472767,-222.33241
1272727272.7273,-0.027944492,-98.84137,-37.176846,1.6715351,-222.38049
1273454545.4545,-0.034587312,-85.979141,-69.69249,2.0651412,-222.16606
1274181818.1818,-0.036596105,-88.824013,-158.93449,2.1877284,-222.30635
1274909090.9091,-0.039054051,-101.57581,-152.71744,2.3296709,-222.05496
1275636363.6364,-0.036589179,-89.89016,98.442635,2.1787498,-221.8486
1276363636.3636,-0.038368605,-88.862694,68.514755,2.286732,-221.95078
1277090909.0909,-0.038547978,-100.87128,121.79706,2.2931242,-221.7325
1277818181.8182,-0.040421423,-87.306252,148.91887,2.4047074,-221.73801
1278545454.5455,-0.042692192,-90.891922,89.494484,2.5300009,-221.2868
1279272727.2727,-0.041582003,-93.685066,33.061417,2.4689915,-221.51303
1280000000,-0.044880625,-86.704712,-52.874794,2.6560421,-221.12582
1280727272.7273,-0.048686117,-86.121513,41.528522,2.8736017,-220.81444
1281454545.4545,-0.049079984,-105.0759,-89.06369,2.8929133,-220.6564
1282181818.1818,-0.052426837,-92.382286,-39.788815,3.0929646,-220.75815
1282909090.9091,-0.057209048,-89.340858,31.971266,3.3732235,-220.68999
1283636363.6364,-0.055398129,-104.81303,-48.473911,3.2628455,-220.56364
1284363636.3636,-0.063696951,-88.354836,-141.65833,3.7489419,-220.47324
1285090909.0909,-0.061669629,-93.502136,-93.524696,3.6242788,-220.30452
1285818181.8182,-0.062517755,-94.006943,-156.02423,3.6599617,-219.8569
1286545454.5455,-0.065465122,-89.0028,129.29912,3.8317878,-219.83249
1287272727.2727,-0.065560132,-94.069267,105.39457,3.8358555,-219.78734
1288000000,-0.063294917,-88.464836,-30.019629,3.695147,-219.53435
1288727272.7273,-0.068410687,-90.508606,26.147453,3.9813943,-219.17046
1289454545.4545,-0.066909477,-89.488312,39.319202,3.898726,-219.31097
1290181818.1818,-0.06818638,-88.921219,-6.9734497,3.9623678,-218.99719
1290909090.9091,-0.074702054,-89.830162,-47.463974,4.3395467,-218.95192
1291636363.6364,-0.072993822,-89.369659,22.404209,4.2383575,-218.90063
1292363636.3636,-0.07733427,-99.677826,-2.6314976,4.4748325,-218.49692
1293090909.0909,-0.078161024,-93.384239,-145.36366,4.5183706,-218.3867
1293818181.8182,-0.083848856,-96.260468,-140.7556,4.8353581,-218.0999
1294545454.5455,-0.084412344,-92.302429,95.171791,4.8650408,-218.03297
1295272727.2727,-0.089906111,-93.876518,-143.10912,5.1662517,-217.68463
1296000000,-0.094388023,-98.516197,71.718475,5.4194593,-217.58723
1296727272.7273,-0.091047004,-89.024963,51.451973,5.2265644,-217.5683
1297454545.4545,-0.10045324,-98.795311,38.597225,5.7575254,-217.37679
1298181818.1818,-0.10079578,-96.427193,11.591425,5.7661967,-217.15923
1298909090.9091,-0.10120557,-94.975426,26.454412,5.7853417,-217.07378
1299636363.6364,-0.10388935,-98.344269,79.389977,5.9320884,-216.94162
1300363636.3636,-0.10690953,-102.98847,114.14319,6.1004896,-216.86137
1301090909.0909,-0.11230087,-97.62635,-34.390415,6.3922091,-216.56944
1301818181.8182,-0.11450236,-95.416702,-67.322342,6.5130653,-216.48802
1302545454.5455,-0.11628911,-101.47842,115.17835,6.6049685,-216.31757
1303272727.2727,-0.11964421,-93.33213,-139.97176,6.7893958,-216.20929
1304000000,-0.12635112,-98.984207,-131.54628,7.1721368,-216.23184
1304727272.7273,-0.13082425,-105.79839,-55.195175,7.4267192,-216.23416
1305454545.4545,-0.12942094,-93.99733,-145.28162,7.3452272,-216.20839
1306181818.1818,-0.13243301,-111.24313,146.89526,7.509593,-216.10327
1306909090.9091,-0.13264742,-94.227592,141.81821,7.5154452,-216.00752
1307636363.6364,-0.13758089,-100.58815,46.213432,7.7966509,-216.02295
1308363636.3636,-0.1362232,-95.351517,65.143517,7.7263966,-216.12393
1309090909.0909,-0.13703947,-92.270607,94.916862,7.7674241,-216.04524
1309818181.8182,-0.13688019,-94.387741,97.707367,7.7431927,-215.82268
1310545454.5455,-0.14240503,-95.099236,-173.1329,8.0600891,-215.87347
1311272727.2727,-0.14379415,-96.318253,76.309502,8.1465006,-215.97935
1312000000,-0.14721565,-93.769218,55.036011,8.3115864,-215.5804
1312727272.7273,-0.15083262,-94.275696,151.33701,8.523737,-215.67871
1313454545.4545,-0.15226366,-92.476311,-139.92328,8.5764074,-215.30356
1314181818.1818,-0.15442744,-89.425598,-113.44449,8.7025347,-215.35432
1314909090.9091,-0.15786225,-105.78555,4.8120489,8.8852215,-215.20844
1315636363.6364,-0.15916742,-91.959389,178.02734,8.9519978,-215.12105
1316363636.3636,-0.16256087,-88.238182,111.24018,9.1479025,-215.17609
1317090909.0909,-0.16242194,-95.671906,4.0003543,9.1266069,-215.0094
1317818181.8182,-0.16050547,-100.3982,-52.536304,9.0318727,-215.17606
1318545454.5455,-0.16474365,-93.749954,-161.59186,9.2487011,-214.90198
1319272727.2727,-0.16271579,-87.913216,8.0067282,9.1371031,-214.93428
1320000000,-0.17208701,-96.767075,79.26973,9.6603756,-214.87825
1320727272.7273,-0.1702885,-110.03947,-138.88937,9.5452881,-214.71536
1321454545.4545,-0.16511618,-88.520164,12.40941,9.2472725,-214.62843
1322181818.1818,-0.17475779,-91.017189,10.787606,9.7714653,-214.42397
1322909090.9091,-0.17426686,-94.718887,114.12723,9.7327032,-214.29413
1323636363.6364,-0.17601474,-87.172195,-51.012207,9.8174906,-214.14278
1324363636.3636,-0.17698281,-94.632378,-87.736,9.8567047,-213.97168
1325090909.0909,-0.18310001,-107.06818,-115.48987,10.188822,-213.86218
1325818181.8182,-0.18368445,-100.56207,100.53615,10.209155,-213.7265
1326545454.5455,-0.1851368,-92.038605,152.18985,10.279842,-213.61322
1327272727.2727,-0.18655168,-94.694221,121.12394,10.359452,-213.62105
1328000000,-0.18787675,-96.540634,147.90738,10.418592,-213.46207
1328727272.7273,-0.18778123,-92.066475,107.62043,10.409418,-213.42046
1329454545.4545,-0.19137858,-102.19976,122.81612,10.598702,-213.30405
1330181818.1818,-0.19303051,-93.354134,50.494606,10.687359,-213.2701
1330909090.9091,-0.1929698,-92.808517,43.250755,10.690048,-213.3338
1331636363.6364,-0.19678186,-87.403191,32.042126,10.882955,-213.13565
1332363636.3636,-0.19685465,-93.685646,-49.049374,10.878535,-213.04842
1333090909.0909,-0.20184864,-92.06768,-136.04364,11.129851,-212.7872
1333818181.8182,-0.19919768,-90.885941,-177.90341,10.969775,-212.65245
1334545454.5455,-0.20072195,-100.7296,-135.45966,11.064117,-212.75371
1335272727.2727,-0.20217992,-86.911957,-165.13939,11.138962,-212.69431
1336000000,-0.2011652,-93.547028,-148.56509,11.053812,-212.40146
1336727272.7273,-0.20272662,-96.021935,50.760979,11.15295,-212.53111
1337454545.4545,-0.20362695,-90.710205,-139.43906,11.16727,-212.17682
1338181818.1818,-0.20634036,-91.738213,107.83562,11.328138,-212.28848
1338909090.9091,-0.20779453,-109.13463,-12.193009,11.391027,-212.11848
1339636363.6364,-0.21026455,-99.168861,-23.915445,11.514368,-211.99484
1340363636.3636,-0.21310675,-91.281723,-97.838264,11.691137,-212.1888
1341090909.0909,-0.21609515,-102.96948,41.068398,11.823796,-211.88548
1341818181.8182,-0.21857151,-94.294716,-86.013,11.969966,-211.97791
1342545454.5455,-0.22105916,-95.503006,-56.603699,12.088845,-211.81073
1343272727.2727,-0.21877459,-95.397247,76.715828,11.958464,-211.76657
1344000000,-0.21685351,-98.165146,-71.858307,11.869742,-211.92516
1344727272.7273,-0.21578887,-100.31114,-84.291504,11.776381,-211.5966
1345454545.4545,-0.21859254,-94.958313,-143.51376,11.921264,-211.51279
1346181818.1818,-0.21813083,-95.238586,-99.16291,11.908529,-211.63054
1346909090.9091,-0.22243072,-99.155319,-162.08867,12.119676,-211.40158
1347636363.6364,-0.21623611,-97.669746,61.633839,11.806865,-211.65263
1348363636.3636,-0.21679235,-99.283684,62.538826,11.815598,-211.44736
1349090909.0909,-0.21911113,-94.130203,-26.296034,11.931475,-211.34286
1349818181.8182,-0.21678805,-85.392647,55.015762,11.786387,-211.17422
1350545454.5455,-0.22012509,-87.689842,20.919415,11.969061,-211.17627
1351272727.2727,-0.22391739,-95.620728,26.60288,12.141297,-210.85503
1352000000,-0.21993838,-93.349861,39.237259,11.937532,-210.97803
1352727272.7273,-0.22215472,-84.926468,-36.020489,12.036261,-210.77289
1353454545.4545,-0.2237604,-86.803215,-124.00292,12.101642,-210.57034
1354181818.1818,-0.22243337,-104.79568,90.294579,12.022612,-210.50723
1354909090.9091,-0.22519286,-93.906601,173.89738,12.145903,-210.26366
1355636363.6364,-0.22448815,-99.614769,-88.319214,12.125161,-210.42352
1356363636.3636,-0.22470345,-96.360069,-90.323044,12.092314,-210.01649
1357090909.0909,-0.22223288,-103.29775,-30.243351,11.962183,-210.04965
1357818181.8182,-0.22730063,-91.22876,67.290314,12.20086,-209.72647
1358545454.5455,-0.22494677,-89.838791,84.512962,12.071728,-209.70781
1359272727.2727,-0.22642186,-111.60107,25.436918,12.147299,-209.67093
1360000000,-0.22922477,-99.205864,118.24385,12.283504,-209.53552
1360727272.7273,-0.23128089,-109.76849,126.91589,12.365718,-209.2803
1361454545.4545,-0.23129609,-102.6919,146.89655,12.362368,-209.24315
1362181818.1818,-0.2310462,-101.57093,18.419926,12.342646,-209.18706
1362909090.9091,-0.23129062,-87.312309,-31.316816,12.331202,-208.96768
1363636363.6364,-0.23117544,-91.442505,165.44029,12.314279,-208.87167
1364363636.3636,-0.23471603,-95.307793,-49.276905,12.514938,-208.96738
1365090909.0909,-0.23502056,-91.26944,-100.58574,12.495605,-208.65373
1365818181.8182,-0.23237282,-92.21389,162.38875,12.332265,-208.46059
1366545454.5455,-0.23432341,-97.626213,-144.18306,12.419349,-208.30965
1367272727.2727,-0.23669317,-97.155586,-166.22937,12.538591,-208.24704
1368000000,-0.23612371,-91.191864,127.9183,12.496318,-208.14247
1368727272.7273,-0.24094346,-93.295563,-6.2692833,12.735828,-207.9942
1369454545.4545,-0.24159561,-91.949173,34.854755,12.74715,-207.79346
1370181818.1818,-0.24280085,-91.043739,133.51234,12.803941,-207.73167
1370909090.9091,-0.24230665,-99.790367,3.1805773,12.772672,-207.68855
1371636363.6364,-0.24414326,-92.319656,-38.561085,12.861921,-207.61864
1372363636.3636,-0.24893227,-95.081558,-72.820633,13.099278,-207.47935
1373090909.0909,-0.24735712,-89.671814,-116.28603,13.027278,-207.57565
1373818181.8182,-0.24755222,-97.131813,178.49951,13.016786,-207.40073
1374545454.5455,-0.24769154,-93.588264,-100.2566,13.0165,-207.33638
1375272727.2727,-0.25029829,-104.71608,62.677109,13.162659,-207.40457
1376000000,-0.2475121,-97.582779,-59.823906,13.006995,-207.33633
1376727272.7273,-0.24914175,-94.370987,-113.70704,13.067688,-207.12297
1377454545.4545,-0.24750447,-89.307671,-133.95622,12.976056,-207.07957
1378181818.1818,-0.24524412,-93.75296,105.45533,12.848905,-207.01299
1378909090.9091,-0.24437934,-103.0457,96.354462,12.788764,-206.88908
1379636363.6364,-0.24827807,-94.04998,124.15204,12.980427,-206.7735
1380363636.3636,-0.24590941,-88.444,81.958862,12.827805,-206.53639
1381090909.0909,-0.24690431,-90.648003,3.7200787,12.873244,-206.47879
1381818181.8182,-0.24861771,-93.013245,42.618706,12.949904,-206.36714
1382545454.5455,-0.2488502,-103.05962,-10.774342,12.939996,-206.18146
1383272727.2727,-0.24794586,-97.113747,73.116684,12.911274,-206.33853
1384000000,-0.25153819,-93.115036,-19.074677,13.043946,-205.87526
1384727272.7273,-0.24635342,-90.466751,-72.909996,12.789926,-206.01704
1385454545.4545,-0.24862035,-97.256927,127.02526,12.878039,-205.76109
1386181818.1818,-0.25026977,-97.693016,-96.719574,12.953432,-205.672
1386909090.9091,-0.24595834,-100.77507,55.168606,12.707156,-205.48766
1387636363.6364,-0.25230214,-98.099106,157.95819,13.041273,-205.52164
1388363636.3636,-0.24644023,-92.997643,175.26649,12.697124,-205.18854
1389090909.0909,-0.24766785,-97.123909,-16.994471,12.750542,-205.10147
1389818181.8182,-0.2452926,-89.16732,-116.77121,12.611479,-204.96457
1390545454.5455,-0.24497956,-101.48043,159.43858,12.579637,-204.83017
1391272727.2727,-0.24790049,-94.263496,58.11552,12.711066,-204.66389
1392000000,-0.2461087,-87.567749,15.324952,12.620778,-204.68274
1392727272.7273,-0.25025633,-95.790733,88.88707,12.807165,-204.44888
1393454545.4545,-0.25110555,-89.955574,-51.197727,12.824978,-204.23083
1394181818.1818,-0.24638127,-95.141373,73.861435,12.587577,-204.27805
1394909090.9091,-0.24978916,-89.769325,-10.488153,12.74374,-204.11632
1395636363.6364,-0.24629006,-130.14336,53.503418,12.542227,-203.92917
1396363636.3636,-0.24671939,-92.552574,161.35121,12.549183,-203.80011
1397090909.0909,-0.25189418,-93.902351,22.883623,12.787092,-203.5723
1397818181.8182,-0.25155187,-96.332718,-145.619,12.753744,-203.43878
1398545454.5455,-0.24782859,-89.343483,-173.34993,12.560389,-203.41042
1399272727.2727,-0.25408185,-87.459908,103.70284,12.86535,-203.29227
1400000000,-0.2531904,-93.757881,-103.71899,12.796588,-203.09689
1400727272.7273,-0.25100559,-88.425301,14.405607,12.645073,-202.7554
1401454545.4545,-0.25336599,-89.3004,-67.779671,12.787538,-202.94612
1402181818.1818,-0.25066662,-95.364067,-21.094357,12.608957,-202.59476
1402909090.9091,-0.25434679,-93.813683,-25.387266,12.775229,-202.42628
1403636363.6364,-0.25664189,-102.909,174.14857,12.890442,-202.41899
1404363636.3636,-0.2599645,-90.190567,-50.266594,13.044785,-202.30637
1405090909.0909,-0.26008448,-94.668663,45.020458,13.039115,-202.21021
1405818181.8182,-0.25534788,-91.772324,-97.351868,12.786993,-202.10182
1406545454.5455,-0.26574069,-96.58567,-90.66259,13.316382,-202.14259
1407272727.2727,-0.26297867,-98.090431,-167.47487,13.154809,-201.96307
1408000000,-0.26142281,-102.86123,-68.849846,13.051134,-201.75662
1408727272.7273,-0.26272911,-93.859711,99.201317,13.118865,-201.77316
1409454545.4545,-0.26202369,-93.292564,100.79813,13.089174,-201.82037
1410181818.1818,-0.26403555,-101.6511,103.60324,13.163874,-201.60556
1410909090.9091,-0.266298,-98.500572,46.224457,13.26162,-201.47789
1411636363.6364,-0.2604413,-96.618546,-35.584236,12.968185,-201.48087
1412363636.3636,-0.26603985,-93.586342,-22.32128,13.228758,-201.31778
1413090909.0909,-0.26340416,-93.503975,-8.8128529,13.068554,-201.08868
1413818181.8182,-0.26197371,-93.788063,-99.089813,12.975412,-200.91145
1414545454.5455,-0.26404139,-100.03935,-120.33512,13.064572,-200.79762
1415272727.2727,-0.26350299,-89.267433,-108.16299,13.039808,-200.81451
1416000000,-0.26307625,-90.311615,-61.641933,13.015697,-200.79134
1416727272.7273,-0.26492786,-105.15778,-96.295776,13.08638,-200.61624
1417454545.4545,-0.26575571,-90.382378,122.11422,13.104153,-200.42683
1418181818.1818,-0.26432395,-95.997604,-140.2092,13.015599,-200.28496
1418909090.9091,-0.26398608,-90.439407,-112.81318,12.952948,-199.91049
1419636363.6364,-0.26386639,-98.823235,44.574501,12.966999,-200.07358
1420363636.3636,-0.26679373,-97.374535,62.882145,13.093146,-199.92194
1421090909.0909,-0.26466852,-89.151711,46.7514,12.966842,-199.74884
1421818181.8182,-0.26945376,-104.03316,85.965843,13.186449,-199.61589
1422545454.5455,-0.26748279,-88.710617,7.2108817,13.078138,-199.52603
1423272727.2727,-0.26717639,-91.199425,-31.911888,13.050197,-199.42215
1424000000,-0.26536503,-93.700241,45.342941,12.975578,-199.54027
1424727272.7273,-0.26760837,-94.800125,-45.210766,13.0466,-199.22134
1425454545.4545,-0.26925981,-91.601074,-101.37502,13.112664,-199.10036
1426181818.1818,-0.26790035,-96.235107,-12.949708,13.009195,-198.80309
1426909090.9091,-0.2674475,-87.183708,-88.92247,12.961859,-198.59886
1427636363.6364,-0.26782271,-97.851379,-27.983807,12.966702,-198.48964
1428363636.3636,-0.26612192,-95.100159,-159.12437,12.870966,-198.38528
1429090909.0909,-0.26485091,-90.545792,124.46267,12.766611,-198.03685
1429818181.8182,-0.26578957,-91.783386,-145.74872,12.81161,-198.03214
1430545454.5455,-0.26436937,-94.779274,-72.974106,12.728349,-197.91426
1431272727.2727,-0.26861686,-89.65522,83.661942,12.909158,-197.7099
1432000000,-0.26399699,-86.948845,135.76857,12.669432,-197.57687
1432727272.7273,-0.26626065,-88.392776,-7.2236142,12.772161,-197.522
1433454545.4545,-0.26882523,-91.021965,46.559902,12.874599,-197.34753
1434181818.1818,-0.26756188,-89.365585,-43.553165,12.776765,-197.04623
1434909090.9091,-0.26804742,-93.082535,-41.511894,12.806815,-197.10086
1435636363.6364,-0.27277881,-96.331116,-136.65793,12.992248,-196.76135
1436363636.3636,-0.26614517,-98.109879,44.420738,12.655786,-196.61147
1437090909.0909,-0.27124494,-93.054062,-48.007622,12.8655,-196.33177
1437818181.8182,-0.27304885,-99.56559,161.54372,12.941484,-196.24963
1438545454.5455,-0.27388415,-87.656921,92.523232,12.978453,-196.2262
1439272727.2727,-0.27307907,-93.077293,-5.873014,12.927522,-196.12572
1440000000,-0.27441984,-93.806511,-50.471375,12.979312,-196.02832
1440727272.7273,-0.27611101,-95.482552,143.48434,13.035244,-195.83183
1441454545.4545,-0.2750358,-107.52155,39.795132,12.971659,-195.73233
1442181818.1818,-0.27755108,-94.554741,-19.722567,13.082075,-195.65994
1442909090.9091,-0.27995598,-98.482849,138.8569,13.17068,-195.45824
1443636363.6364,-0.27616921,-101.84513,8.3152323,13.008332,-195.59526
1444363636.3636,-0.27965829,-93.483139,-23.676079,13.145216,-195.36876
1445090909.0909,-0.27923685,-104.96458,19.680468,13.117814,-195.31003
1445818181.8182,-0.27671361,-95.711014,-69.65332,12.972492,-195.10365
1446545454.5455,-0.27894551,-95.861374,-128.44846,13.06475,-194.99924
1447272727.2727,-0.27785233,-100.34243,-56.096264,12.984703,-194.7729
1448000000,-0.27821642,-97.628128,-86.569016,13.034399,-195.03149
1448727272.7273,-0.27695087,-92.4907,-169.01031,12.94282,-194.7774
1449454545.4545,-0.27618983,-102.26817,-122.51906,12.885507,-194.60533
1450181818.1818,-0.27642629,-105.67892,95.771233,12.88553,-194.51645
1450909090.9091,-0.27230829,-101.71277,108.7411,12.695296,-194.54207
1451636363.6364,-0.27824846,-97.926323,-57.751633,12.941787,-194.28281
1452363636.3636,-0.27387559,-92.109856,-5.1520195,12.724156,-194.17978
1453090909.0909,-0.275316,-89.650085,32.935192,12.789196,-194.16057
1453818181.8182,-0.27283144,-91.932884,-37.566692,12.647091,-193.95026
1454545454.5455,-0.27271432,-88.976494,-15.242074,12.62212,-193.79128
1455272727.2727,-0.27132097,-103.4961,72.584351,12.518615,-193.47501
1456000000,-0.26909244,-91.902023,15.308402,12.417902,-193.49857
1456727272.7273,-0.27442187,-106.26052,-22.303816,12.632998,-193.23346
1457454545.4545,-0.27004662,-94.55336,-63.806694,12.39952,-192.98038
1458181818.1818,-0.27171567,-100.01019,169.67339,12.493115,-193.1152
1458909090.9091,-0.27009383,-100.41198,-41.087395,12.393625,-192.91353
1459636363.6364,-0.27072105,-93.923141,-166.45888,12.411556,-192.82228
1460363636.3636,-0.26839989,-99.686577,118.0652,12.299429,-192.78094
1461090909.0909,-0.26754767,-97.880943,141.84198,12.228226,-192.51428
1461818181.8182,-0.26710549,-97.404167,136.92676,12.196622,-192.41991
1462545454.5455,-0.26660788,-96.888206,62.440655,12.148835,-192.21043
1463272727.2727,-0.26614699,-91.876808,32.836704,12.112252,-192.08028
1464000000,-0.26689273,-93.335403,-84.521988,12.125919,-191.90773
1464727272.7273,-0.26714247,-99.570091,-50.339642,12.110474,-191.68159
1465454545.4545,-0.26625243,-89.839218,-41.676075,12.044276,-191.46541
1466181818.1818,-0.26709571,-91.270119,2.8327887,12.074289,-191.39461
1466909090.9091,-0.26657569,-93.967651,-126.70145,12.022449,-191.15633
1467636363.6364,-0.2683835,-91.039139,145.03229,12.100582,-191.12308
1468363636.3636,-0.26367247,-100.09222,58.062668,11.856391,-190.86307
1469090909.0909,-0.26249048,-96.235901,-121.61682,11.785481,-190.7131
